,Rank,Name,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG,Height,Weight
3439,3440,Malachi Richardson,70,8.9,1.0,2.7,0.358,0.4,1.3,0.301,0.5,0.7,0.7829999999999999,0.4,0.9,0.1,0.9,1.0,0.3,0.2,0.0,2.8,198.12,92.98635999999999
3448,3449,Dijon Thompson,16,5.8,1.1,2.5,0.425,0.2,0.8,0.308,0.4,0.5,0.875,0.2,0.5,0.4,0.8,1.2,0.2,0.2,0.1,2.8,200.66,88.45044
3450,3451,Theron Smith,53,13.0,1.1,3.4,0.335,0.2,0.5,0.375,0.4,0.5,0.833,0.8,1.4,1.0,2.0,3.0,0.7,0.2,0.2,2.8,203.2,102.0582
3452,3453,Daniel Orton,51,10.6,1.0,2.0,0.485,0.0,0.0,0.0,0.8,1.4,0.597,0.6,1.6,0.9,1.5,2.5,0.5,0.4,0.5,2.8,208.28,115.66596000000001
3453,3454,Stephen Howard,120,6.5,1.0,2.0,0.48100000000000004,0.0,0.0,0.0,0.9,1.4,0.631,0.5,1.2,0.6,0.8,1.4,0.2,0.3,0.2,2.8,205.74,111.13004
3454,3455,Nathan Jawai,45,9.6,1.1,2.6,0.435,0.0,0.0,0.0,0.6,0.8,0.684,0.6,1.4,1.1,1.2,2.4,0.5,0.2,0.2,2.8,208.28,127.00576000000001
3456,3457,Horace Jenkins,15,6.9,1.0,3.0,0.33299999999999996,0.0,0.6,0.0,0.8,0.9,0.9229999999999999,0.5,0.4,0.2,0.4,0.6,0.6,0.3,0.1,2.8,185.42,81.64656
3460,3461,Chris Silva,59,7.4,1.0,1.6,0.617,0.0,0.1,0.25,0.8,1.2,0.6859999999999999,0.7,1.8,1.1,1.5,2.6,0.5,0.2,0.5,2.8,203.2,106.140528
3462,3463,Michael Bradley,173,11.6,1.3,2.6,0.47700000000000004,0.0,0.1,0.14300000000000002,0.3,0.5,0.511,0.7,1.2,1.3,2.1,3.4,0.5,0.1,0.3,2.8,205.74,102.965384
3464,3465,Larry Owens,19,11.5,1.0,2.3,0.442,0.4,0.9,0.444,0.4,0.7,0.5379999999999999,0.4,1.5,0.2,1.3,1.5,0.6,0.5,0.3,2.8,200.66,95.25432
3469,3470,Stojko Vrankovic,170,12.1,1.2,2.4,0.47700000000000004,0.0,0.0,0.0,0.5,0.8,0.598,0.8,1.9,0.9,2.1,3.0,0.3,0.1,1.1,2.8,218.44,117.93392
3475,3476,Sean Marks,230,9.9,1.1,2.5,0.44799999999999995,0.0,0.1,0.2,0.5,0.8,0.665,0.5,1.5,0.7,1.5,2.2,0.2,0.1,0.4,2.8,208.28,113.398
3477,3478,Jerome Jordan,65,7.5,1.0,2.0,0.528,0.0,0.0,0.0,0.7,0.8,0.852,0.4,1.1,1.0,1.0,2.0,0.3,0.1,0.3,2.8,213.36,108.86208
3478,3479,Damone Brown,39,9.0,1.1,3.3,0.336,0.1,0.4,0.28600000000000003,0.5,0.7,0.667,0.8,1.1,0.5,0.9,1.3,0.5,0.1,0.2,2.8,203.2,91.625584
3479,3480,Chris Taft,17,8.5,1.4,2.2,0.605,0.0,0.0,0.0,0.1,0.4,0.16699999999999998,0.1,1.5,1.1,1.0,2.1,0.1,0.1,0.4,2.8,208.28,118.38751200000002
3480,3481,Daniel Hamilton,25,9.3,1.1,2.8,0.39399999999999996,0.4,1.1,0.35700000000000004,0.1,0.2,0.5,0.7,0.8,0.4,1.7,2.1,1.2,0.3,0.0,2.8,200.66,88.45044
3484,3485,Evan Eschmeyer,153,14.0,1.0,2.2,0.46299999999999997,0.0,0.0,0.0,0.7,1.1,0.621,0.6,2.6,1.4,2.5,3.9,0.5,0.5,0.6,2.8,210.82,115.66596000000001
3485,3486,Joe Courtney,96,7.8,1.1,2.6,0.433,0.0,0.0,0.667,0.5,0.8,0.633,0.5,1.1,0.7,0.8,1.5,0.3,0.2,0.2,2.8,203.2,106.59411999999999
3486,3487,Alex Stepheson,8,9.0,1.1,3.4,0.33299999999999996,0.0,0.0,0.0,0.5,1.5,0.33299999999999996,0.0,1.5,2.4,1.1,3.5,0.2,0.1,0.6,2.8,208.28,122.46983999999999
3487,3488,Alvin Sims,4,6.2,1.0,2.5,0.4,0.2,0.2,1.0,0.5,1.2,0.4,1.5,0.5,0.8,0.2,1.0,1.2,0.5,0.0,2.8,193.04,106.59411999999999
3488,3489,Marial Shayok,4,7.0,0.8,3.0,0.25,0.5,1.5,0.33299999999999996,0.8,1.0,0.75,0.8,1.0,0.2,1.5,1.8,0.2,0.0,0.2,2.8,195.58,89.811216
3491,3492,Xavier Silas,4,11.5,1.0,4.5,0.222,0.2,2.0,0.125,0.5,0.8,0.667,0.8,1.5,0.8,0.8,1.5,0.8,0.2,0.0,2.8,195.58,92.98635999999999
3492,3493,Dominic McGuire,342,15.6,1.1,2.7,0.419,0.0,0.0,0.188,0.5,0.7,0.6579999999999999,0.7,1.5,1.0,2.4,3.4,1.2,0.5,0.5,2.7,205.74,99.79024
3494,3495,Vassilis Spanoulis,31,8.8,0.7,2.3,0.319,0.2,0.9,0.172,1.1,1.4,0.81,0.9,1.1,0.2,0.5,0.7,0.9,0.2,0.0,2.7,193.04,88.45044
3495,3496,Corey Beck,88,10.8,1.1,2.3,0.451,0.0,0.1,0.6,0.6,0.9,0.684,1.0,1.5,0.4,1.0,1.4,1.4,0.5,0.1,2.7,190.5,90.7184
3497,3498,Darvin Ham,417,12.4,1.1,2.1,0.518,0.0,0.0,0.25,0.6,1.2,0.494,0.7,1.8,1.1,1.2,2.3,0.5,0.3,0.4,2.7,200.66,99.79024
3500,3501,Norman Richardson,11,6.1,0.9,2.4,0.385,0.4,0.7,0.5,0.5,0.8,0.667,0.3,0.5,0.3,0.5,0.7,0.2,0.0,0.0,2.7,195.58,90.7184
3502,3503,Maceo Baston,105,7.9,1.0,1.6,0.616,0.0,0.1,0.375,0.7,0.9,0.74,0.5,1.3,0.5,1.1,1.7,0.2,0.2,0.4,2.7,205.74,97.52228000000001
3503,3504,Billy Thomas,53,10.0,1.0,2.8,0.33799999999999997,0.6,1.9,0.304,0.2,0.2,0.846,0.4,1.0,0.2,0.8,1.0,0.5,0.5,0.0,2.7,195.58,98.88305600000001
3504,3505,James White,67,8.7,1.1,2.4,0.43799999999999994,0.3,0.7,0.34,0.3,0.5,0.6759999999999999,0.4,0.8,0.1,0.9,1.0,0.5,0.3,0.1,2.7,200.66,90.7184
3505,3506,Donell Taylor,98,8.5,1.1,2.8,0.395,0.1,0.3,0.20600000000000002,0.4,0.7,0.6409999999999999,0.6,0.8,0.3,0.8,1.1,0.9,0.5,0.1,2.7,195.58,83.007336
3506,3507,Carrick Felix,7,5.4,1.0,2.0,0.5,0.3,0.7,0.4,0.4,0.6,0.75,0.6,0.6,0.1,0.7,0.9,0.6,0.0,0.0,2.7,198.12,91.171992
3509,3510,Mario Kasun,73,7.8,1.1,2.3,0.467,0.0,0.0,0.0,0.6,0.9,0.636,0.6,2.1,1.0,1.5,2.6,0.2,0.1,0.2,2.7,213.36,117.93392
3511,3512,David Noel,68,11.6,1.0,2.6,0.36700000000000005,0.2,0.8,0.321,0.5,0.6,0.86,0.6,1.1,0.6,1.2,1.8,1.0,0.4,0.1,2.7,198.12,104.32616
3513,3514,Dwayne Schintzius,217,9.0,1.2,2.9,0.40399999999999997,0.0,0.0,0.125,0.3,0.5,0.638,0.5,1.5,0.8,1.7,2.5,0.4,0.1,0.5,2.7,215.9,117.93392
3514,3515,Donta Smith,61,9.2,1.0,2.3,0.42100000000000004,0.1,0.4,0.308,0.6,1.0,0.65,0.5,1.1,0.4,0.7,1.1,0.8,0.5,0.1,2.7,200.66,97.52228000000001
3516,3517,Alex Acker,30,7.8,1.1,3.1,0.37,0.3,0.8,0.32,0.2,0.3,0.5,0.4,0.4,0.3,0.7,1.0,0.5,0.2,0.1,2.7,195.58,83.91452
3517,3518,Corsley Edwards,10,11.0,1.0,3.1,0.32299999999999995,0.0,0.0,0.0,0.7,1.2,0.583,0.2,1.9,1.2,1.3,2.5,0.3,0.3,0.4,2.7,205.74,124.7378
3518,3519,Rawle Marshall,63,9.6,0.9,2.4,0.376,0.1,0.3,0.23800000000000002,0.8,1.2,0.716,0.5,0.6,0.3,0.7,1.0,0.4,0.3,0.2,2.7,200.66,86.18248
3519,3520,John Thomas,208,10.8,1.1,2.1,0.502,0.0,0.0,0.0,0.5,0.9,0.591,0.5,1.8,1.0,1.1,2.1,0.3,0.3,0.2,2.7,205.74,120.20188
3521,3522,Maalik Wayns,29,7.3,0.9,3.1,0.3,0.2,1.1,0.226,0.6,0.7,0.895,0.5,1.0,0.0,0.3,0.3,1.0,0.3,0.0,2.7,185.42,88.45044
3522,3523,Reggie Jordan,186,8.9,1.0,2.3,0.433,0.0,0.0,0.33299999999999996,0.7,1.2,0.585,0.6,1.1,1.0,0.9,1.8,1.0,0.5,0.2,2.7,193.04,88.45044
3523,3524,Glen Rice,16,9.5,0.9,3.2,0.26899999999999996,0.4,1.5,0.25,0.6,0.8,0.6920000000000001,0.7,1.1,0.4,1.1,1.5,0.6,0.4,0.1,2.7,203.2,99.79024
3527,3528,Jaylen Adams,41,10.9,1.0,2.9,0.331,0.6,1.9,0.32899999999999996,0.2,0.2,0.778,0.7,1.1,0.3,1.3,1.5,1.6,0.3,0.1,2.7,187.96,86.18248
3528,3529,Okaro White,44,12.7,0.9,2.4,0.381,0.4,1.1,0.34,0.5,0.6,0.88,0.4,1.3,0.7,1.5,2.2,0.5,0.2,0.2,2.7,203.2,92.532768
3530,3531,Bill Curley,147,11.0,1.1,2.4,0.444,0.0,0.1,0.222,0.5,0.7,0.743,0.5,2.3,0.8,1.1,2.0,0.4,0.4,0.3,2.7,205.74,111.13004
3532,3533,Jim McIlvaine,401,14.8,1.1,2.4,0.446,0.0,0.0,0.1,0.6,1.0,0.551,0.6,2.6,1.2,1.9,3.1,0.3,0.3,1.7,2.7,215.9,117.93392
3533,3534,William Avery,142,8.5,1.0,2.9,0.33,0.3,1.1,0.255,0.5,0.6,0.7140000000000001,0.7,0.9,0.1,0.5,0.7,1.4,0.2,0.0,2.7,187.96,81.64656
3534,3535,Kebu Stewart,15,7.3,0.8,1.7,0.462,0.0,0.0,0.0,1.1,1.7,0.64,0.5,0.9,0.6,1.5,2.1,0.1,0.3,0.1,2.7,203.2,108.40848799999999
3535,3536,Daryl Macon,12,8.7,0.9,2.5,0.36700000000000005,0.5,1.1,0.462,0.3,0.6,0.5710000000000001,0.7,0.8,0.2,0.8,1.0,0.7,0.1,0.0,2.7,190.5,83.91452
3543,3544,Jerome Moiso,145,9.6,1.1,2.2,0.489,0.0,0.0,0.0,0.5,0.8,0.593,0.7,1.3,0.9,1.9,2.7,0.3,0.3,0.5,2.7,208.28,105.23334399999999
3547,3548,Paul Davis,82,8.6,1.1,2.7,0.402,0.0,0.0,0.0,0.5,0.7,0.732,0.4,1.3,0.9,1.0,1.9,0.4,0.3,0.2,2.6,210.82,122.46983999999999
3549,3550,Joey Dorsey,130,11.5,1.1,2.0,0.534,0.0,0.0,0.0,0.5,1.2,0.375,0.7,2.0,1.5,2.4,3.9,0.4,0.5,0.3,2.6,203.2,121.562656
3550,3551,Nick Johnson,28,9.4,0.9,2.7,0.34700000000000003,0.2,0.8,0.23800000000000002,0.6,0.9,0.68,0.7,1.2,0.5,0.9,1.4,0.4,0.2,0.1,2.6,190.5,91.625584
3552,3553,Dalibor Bagaric,95,10.2,1.0,2.8,0.361,0.0,0.0,0.0,0.6,1.1,0.5589999999999999,0.8,1.7,0.9,1.6,2.5,0.4,0.3,0.5,2.6,215.9,125.64498400000001
3555,3556,Donnie Boyce,30,6.5,1.0,2.9,0.349,0.2,0.8,0.25,0.4,0.9,0.5,0.7,0.6,0.4,0.4,0.8,0.5,0.4,0.2,2.6,195.58,88.904032
3556,3557,Andre Brown,75,8.0,1.1,2.1,0.516,0.0,0.0,0.0,0.4,0.9,0.5,0.6,1.0,0.9,1.4,2.4,0.1,0.2,0.1,2.6,205.74,111.13004
3559,3560,Tamar Slay,66,7.8,1.1,3.1,0.361,0.2,0.7,0.265,0.2,0.4,0.5379999999999999,0.6,1.1,0.4,0.7,1.1,0.5,0.4,0.1,2.6,203.2,97.52228000000001
3560,3561,Deonte Burton,71,8.4,1.1,2.9,0.36700000000000005,0.3,1.1,0.225,0.2,0.4,0.615,0.4,0.9,0.2,1.0,1.2,0.4,0.2,0.3,2.6,195.58,111.13004
3564,3565,Toure' Murry,56,7.0,1.0,2.4,0.433,0.1,0.2,0.41700000000000004,0.4,0.7,0.61,0.7,0.9,0.2,0.6,0.8,0.9,0.4,0.0,2.6,195.58,88.45044
3565,3566,Ryan Bowen,507,12.8,1.1,2.4,0.456,0.0,0.1,0.20600000000000002,0.4,0.6,0.693,0.3,1.5,1.0,1.1,2.1,0.5,0.6,0.3,2.6,200.66,97.52228000000001
3568,3569,Evric Gray,5,8.4,0.8,3.0,0.267,0.2,0.8,0.25,0.8,0.8,1.0,0.6,1.0,0.2,0.4,0.6,0.4,0.2,0.0,2.6,200.66,106.59411999999999
3577,3578,Nicolas Brussino,58,9.2,0.9,2.5,0.364,0.5,1.7,0.299,0.3,0.4,0.773,0.4,0.7,0.4,1.2,1.7,0.8,0.3,0.1,2.6,203.2,97.52228000000001
3578,3579,Loren Woods,215,11.3,1.0,2.3,0.419,0.0,0.0,0.14300000000000002,0.6,1.0,0.642,0.6,1.3,1.2,1.9,3.2,0.3,0.3,0.6,2.6,215.9,111.58363200000001
3580,3581,James Cotton,19,4.8,0.7,2.1,0.359,0.0,0.4,0.0,1.1,1.4,0.778,0.5,0.5,0.2,0.6,0.8,0.0,0.2,0.1,2.6,195.58,99.79024
3589,3590,Hassan Adams,72,7.6,1.1,2.1,0.534,0.0,0.0,0.0,0.4,0.6,0.643,0.4,0.7,0.5,0.7,1.2,0.2,0.2,0.1,2.6,193.04,99.79024
3591,3592,Trey Johnson,23,7.4,0.9,2.3,0.385,0.0,0.1,0.33299999999999996,0.8,0.8,0.9470000000000001,0.5,1.1,0.2,0.7,0.9,0.7,0.1,0.0,2.6,195.58,98.88305600000001
3592,3593,James Collins,23,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.3,0.6,0.5710000000000001,0.3,0.5,0.3,0.3,0.6,0.1,0.3,0.1,2.6,193.04,88.904032
3594,3595,Melvin Sanders,16,7.0,1.0,2.1,0.485,0.1,0.2,0.667,0.4,0.6,0.7,0.5,1.2,0.2,1.2,1.4,0.2,0.3,0.0,2.6,195.58,95.25432
3596,3597,Jarell Eddie,34,6.4,0.8,2.5,0.302,0.6,1.9,0.292,0.5,0.5,0.941,0.1,0.2,0.1,0.8,0.9,0.1,0.2,0.0,2.6,200.66,98.88305600000001
3602,3603,Alton Ford,73,7.2,1.0,1.9,0.507,0.0,0.0,0.0,0.6,0.9,0.6970000000000001,0.5,1.6,0.5,1.2,1.7,0.2,0.1,0.1,2.5,205.74,124.7378
3603,3604,Mike Wilks,232,9.7,0.9,2.3,0.402,0.1,0.5,0.321,0.5,0.7,0.741,0.5,0.9,0.2,0.7,1.0,1.2,0.4,0.0,2.5,177.8,83.91452
3608,3609,Edy Tavares,13,7.7,1.2,1.8,0.625,0.0,0.0,0.0,0.2,0.8,0.273,0.5,0.8,0.8,1.6,2.5,0.3,0.1,0.9,2.5,220.98,117.93392
3615,3616,Shayne Whittington,27,5.5,0.9,2.0,0.45299999999999996,0.0,0.3,0.125,0.7,0.9,0.76,0.4,0.9,0.6,1.0,1.5,0.3,0.2,0.1,2.5,210.82,113.398
3621,3622,Charles O'Bannon,48,8.3,1.0,2.6,0.4,0.0,0.1,0.0,0.4,0.5,0.87,0.4,0.8,0.7,0.7,1.4,0.6,0.2,0.1,2.5,195.58,94.800728
3622,3623,Darryl Watkins,14,12.1,0.9,2.1,0.414,0.0,0.0,0.0,0.8,1.6,0.478,1.1,1.6,0.9,1.9,2.8,0.2,0.5,0.4,2.5,210.82,117.02673600000001
3627,3628,Jamel Thomas,12,8.5,1.2,3.1,0.37799999999999995,0.1,0.5,0.16699999999999998,0.1,0.1,1.0,0.9,0.7,0.4,0.8,1.2,0.5,0.3,0.0,2.5,198.12,99.336648
3636,3637,Orien Greene,131,11.9,1.0,2.5,0.387,0.1,0.4,0.212,0.5,0.7,0.642,1.1,1.7,0.4,1.1,1.5,1.2,0.7,0.1,2.5,193.04,94.34713599999999
3637,3638,Jeryl Sasser,82,12.9,0.8,2.7,0.303,0.2,0.5,0.295,0.7,1.0,0.687,0.5,1.1,0.8,1.5,2.3,0.8,0.6,0.1,2.5,198.12,90.7184
3639,3640,Devin Gray,27,6.4,0.9,2.3,0.365,0.0,0.0,0.0,0.8,1.3,0.618,0.3,1.2,0.6,0.8,1.4,0.3,0.3,0.1,2.5,200.66,108.86208
3645,3646,Donny Marshall,119,7.7,0.7,2.3,0.321,0.4,1.1,0.336,0.6,0.9,0.6809999999999999,0.4,0.9,0.3,0.7,1.0,0.3,0.3,0.0,2.5,200.66,104.32616
3646,3647,Josh Huestis,76,14.0,0.9,2.7,0.34600000000000003,0.5,1.6,0.312,0.1,0.3,0.24,0.4,1.1,0.6,1.7,2.4,0.3,0.2,0.6,2.5,200.66,104.32616
3647,3648,Marko Milic,44,4.9,1.1,1.9,0.56,0.1,0.2,0.429,0.2,0.4,0.647,0.6,0.5,0.3,0.4,0.7,0.3,0.3,0.0,2.5,198.12,106.59411999999999
3651,3652,Marcus Landry,18,6.1,0.9,2.4,0.37200000000000005,0.5,1.6,0.321,0.2,0.3,0.6,0.3,0.8,0.3,0.8,1.1,0.0,0.1,0.1,2.4,200.66,104.32616
3658,3659,Sean Singletary,37,8.2,0.8,2.3,0.365,0.3,0.7,0.4,0.5,0.6,0.857,0.6,1.2,0.3,0.7,0.9,0.8,0.3,0.0,2.4,182.88,83.91452
3659,3660,Randolph Childress,51,7.9,0.8,2.3,0.32799999999999996,0.4,1.3,0.273,0.5,0.7,0.8,0.9,0.7,0.0,0.5,0.5,1.0,0.3,0.0,2.4,187.96,85.275296
3661,3662,Gerald Brown,33,7.2,1.0,2.7,0.371,0.1,0.3,0.3,0.3,0.4,0.7859999999999999,0.7,0.6,0.2,0.5,0.7,0.9,0.2,0.0,2.4,193.04,95.25432
3663,3664,Davon Reed,31,9.3,0.9,2.8,0.307,0.4,1.4,0.31,0.3,0.4,0.667,0.4,0.6,0.1,1.3,1.5,0.5,0.4,0.1,2.4,198.12,95.25432
3664,3665,Coby Karl,24,7.7,0.8,2.4,0.345,0.2,1.0,0.25,0.5,0.7,0.75,0.6,0.8,0.3,1.0,1.3,1.0,0.3,0.1,2.4,195.58,97.52228000000001
3665,3666,Jordan Loyd,12,4.6,0.7,1.5,0.444,0.3,0.7,0.5,0.8,0.9,0.818,0.2,0.4,0.1,0.7,0.8,0.5,0.0,0.0,2.4,193.04,95.25432
3670,3671,Malik Hairston,62,7.6,1.0,2.0,0.512,0.0,0.2,0.16699999999999998,0.3,0.6,0.514,0.4,0.8,0.4,0.9,1.2,0.5,0.2,0.3,2.4,198.12,99.79024
3671,3672,Nate Driggers,15,8.8,0.9,2.9,0.302,0.0,0.6,0.0,0.7,0.9,0.7140000000000001,0.4,0.7,0.8,0.7,1.5,0.4,0.2,0.1,2.4,195.58,97.52228000000001
3673,3674,Marcus Paige,5,5.6,0.8,2.8,0.28600000000000003,0.4,1.6,0.25,0.4,0.4,1.0,0.0,0.0,0.0,0.8,0.8,0.6,0.0,0.0,2.4,182.88,74.389088
3679,3680,Dragan Tarlac,43,13.9,0.9,2.3,0.39399999999999996,0.0,0.0,0.0,0.6,0.8,0.758,0.9,2.2,0.9,2.0,2.8,0.7,0.2,0.4,2.4,210.82,122.46983999999999
3680,3681,Jarnell Stokes,28,5.4,0.9,1.5,0.581,0.0,0.0,0.0,0.6,1.1,0.531,0.2,1.0,0.6,0.8,1.4,0.2,0.2,0.2,2.4,205.74,119.294696
3686,3687,Marquis Teague,91,10.0,0.9,2.7,0.34299999999999997,0.1,0.5,0.222,0.4,0.6,0.6609999999999999,0.8,1.1,0.1,0.9,1.0,1.5,0.3,0.1,2.4,187.96,86.18248
3687,3688,Awvee Storey,60,6.8,1.0,2.3,0.414,0.1,0.3,0.25,0.4,0.8,0.511,0.2,1.1,0.7,0.6,1.4,0.3,0.2,0.0,2.4,198.12,102.0582
3691,3692,Jordan Mickey,64,7.5,1.0,2.2,0.449,0.0,0.3,0.11800000000000001,0.4,0.7,0.605,0.4,0.8,0.6,1.4,2.0,0.3,0.1,0.4,2.4,203.2,106.59411999999999
3692,3693,Trey Thompkins,24,5.0,1.0,2.5,0.39299999999999996,0.2,0.5,0.308,0.2,0.3,0.7140000000000001,0.2,0.4,0.2,0.8,1.0,0.1,0.1,0.1,2.4,208.28,111.13004
3693,3694,Dexter Boney,8,6.0,0.8,2.4,0.316,0.1,0.8,0.16699999999999998,0.8,1.0,0.75,0.1,0.4,0.4,0.4,0.8,0.0,0.2,0.1,2.4,193.04,83.91452
3697,3698,Desmon Farmer,11,7.8,0.8,2.6,0.31,0.5,1.8,0.25,0.3,0.3,1.0,0.5,0.7,0.0,0.6,0.6,1.0,0.1,0.0,2.4,195.58,99.79024
3704,3705,Juaquin Hawkins,57,12.0,1.0,2.6,0.385,0.2,0.4,0.41700000000000004,0.2,0.4,0.5,0.5,1.0,0.3,1.1,1.4,0.8,0.5,0.1,2.4,200.66,92.98635999999999
3706,3707,Jared Cunningham,84,7.2,0.7,2.1,0.34700000000000003,0.2,0.7,0.306,0.7,1.0,0.674,0.4,0.9,0.1,0.6,0.7,0.5,0.2,0.0,2.3,193.04,88.45044
3708,3709,Guerschon Yabusele,74,6.6,0.8,1.9,0.442,0.3,0.9,0.32299999999999995,0.4,0.6,0.682,0.4,0.7,0.5,0.9,1.4,0.4,0.2,0.2,2.3,203.2,117.93392
3710,3711,Dewan Hernandez,6,4.7,0.8,2.3,0.35700000000000004,0.2,0.3,0.5,0.5,0.8,0.6,0.5,1.0,0.8,1.5,2.3,0.5,0.2,0.0,2.3,208.28,106.59411999999999
3711,3712,Adonis Thomas,6,6.3,1.0,2.3,0.429,0.2,0.8,0.2,0.2,0.2,1.0,0.2,1.0,0.0,0.5,0.5,0.5,0.0,0.0,2.3,200.66,108.86208
3712,3713,Pape Sy,3,7.0,0.7,2.0,0.33299999999999996,0.0,0.3,0.0,1.0,1.0,1.0,1.0,0.3,0.7,0.3,1.0,0.7,0.3,0.0,2.3,200.66,102.0582
3717,3718,Shavlik Randolph,146,8.2,0.9,2.0,0.449,0.0,0.0,0.16699999999999998,0.6,1.0,0.544,0.4,1.3,1.0,1.5,2.5,0.2,0.3,0.3,2.3,208.28,108.86208
3718,3719,Josh Davis,67,7.4,0.8,2.2,0.373,0.3,1.0,0.32899999999999996,0.3,0.4,0.7240000000000001,0.3,1.0,0.7,1.0,1.7,0.3,0.3,0.1,2.3,203.2,108.86208
3719,3720,Lamar Patterson,40,10.9,0.8,2.4,0.326,0.3,1.4,0.23600000000000002,0.5,0.6,0.72,0.7,1.3,0.1,1.3,1.4,1.1,0.2,0.1,2.3,195.58,102.0582
3720,3721,Kiwane Garris,31,8.0,0.8,2.4,0.32,0.2,0.5,0.33299999999999996,0.6,0.8,0.76,0.5,0.7,0.1,0.5,0.6,1.0,0.2,0.0,2.3,187.96,83.007336
3721,3722,Dexter Pittman,50,6.9,1.0,2.2,0.45,0.0,0.0,0.0,0.4,0.7,0.545,0.4,1.7,0.8,1.0,1.8,0.2,0.2,0.2,2.3,210.82,139.70633600000002
3723,3724,Ryan Humphrey,85,9.1,0.9,2.7,0.344,0.0,0.0,0.0,0.5,0.9,0.539,0.6,1.3,1.0,1.2,2.2,0.2,0.2,0.2,2.3,203.2,106.59411999999999
3725,3726,Arvydas Macijauskas,19,7.1,0.7,2.2,0.341,0.2,0.6,0.25,0.7,0.8,0.867,0.4,0.5,0.2,0.4,0.5,0.3,0.4,0.0,2.3,193.04,97.068688
3728,3729,John Celestand,16,11.6,0.9,2.8,0.33299999999999996,0.1,0.6,0.222,0.3,0.4,0.833,1.0,1.4,0.1,0.6,0.7,1.2,0.4,0.0,2.3,193.04,80.73937600000002
3730,3731,James Young,95,8.5,0.8,2.2,0.36700000000000005,0.4,1.4,0.27699999999999997,0.3,0.5,0.562,0.2,0.6,0.2,0.8,1.0,0.3,0.3,0.1,2.3,198.12,97.52228000000001
3731,3732,Ryan Stack,43,9.2,0.7,2.0,0.35200000000000004,0.0,0.0,0.0,0.9,1.1,0.787,0.6,1.8,0.8,1.0,1.8,0.2,0.1,0.5,2.3,210.82,97.52228000000001
3733,3734,Antonio Lang,143,9.8,0.8,1.9,0.455,0.0,0.1,0.0,0.6,0.8,0.7190000000000001,0.6,1.4,0.6,0.9,1.5,0.3,0.4,0.3,2.3,203.2,104.32616
3734,3735,Mark Jones,10,11.6,0.9,3.1,0.29,0.0,0.4,0.0,0.5,1.0,0.5,0.3,1.6,0.6,0.7,1.3,0.6,0.5,0.2,2.3,198.12,97.52228000000001
3735,3736,Brandon Paul,64,9.0,0.9,2.0,0.433,0.2,0.8,0.278,0.3,0.7,0.512,0.5,0.9,0.1,1.0,1.1,0.6,0.4,0.1,2.3,193.04,90.7184
3736,3737,Antonio Burks,81,9.7,1.0,2.5,0.387,0.0,0.2,0.235,0.3,0.5,0.5710000000000001,0.6,0.9,0.1,0.5,0.6,1.3,0.4,0.0,2.3,182.88,88.45044
3737,3738,Dionte Christmas,31,6.4,0.7,2.0,0.355,0.3,1.0,0.29,0.6,0.8,0.75,0.2,0.6,0.4,0.8,1.2,0.3,0.1,0.1,2.3,195.58,92.98635999999999
3738,3739,Elmer Bennett,21,7.6,0.8,2.2,0.34,0.1,0.5,0.273,0.6,0.9,0.722,1.0,0.8,0.0,0.4,0.5,1.0,0.4,0.0,2.3,182.88,77.11064
3744,3745,Brandon Williams,18,9.1,0.9,3.2,0.298,0.2,0.6,0.3,0.2,0.4,0.5,0.7,1.2,0.4,0.6,1.0,0.2,0.4,0.2,2.3,198.12,97.52228000000001
3745,3746,Boniface Ndong,22,6.9,1.0,2.4,0.415,0.0,0.0,0.0,0.3,0.4,0.667,0.3,1.0,0.7,1.0,1.7,0.3,0.1,0.2,2.3,213.36,92.98635999999999
3749,3750,Furkan Aldemir,41,13.2,1.0,1.9,0.513,0.0,0.1,0.0,0.3,0.7,0.48100000000000004,0.4,2.3,1.9,2.4,4.3,0.7,0.4,0.4,2.3,208.28,108.86208
3753,3754,Terrel Harris,42,10.8,0.8,2.6,0.3,0.2,1.1,0.17,0.5,0.7,0.677,1.0,1.2,0.5,1.3,1.8,0.8,0.3,0.1,2.3,193.04,86.18248
3754,3755,Kyrylo Fesenko,135,8.2,0.9,1.9,0.496,0.0,0.0,0.0,0.4,1.0,0.41,0.5,1.7,0.7,1.3,2.0,0.3,0.1,0.4,2.3,215.9,130.63449599999998
3755,3756,Gal Mekel,35,9.6,0.9,3.0,0.311,0.1,0.7,0.217,0.2,0.3,0.667,0.9,0.9,0.1,0.7,0.8,2.2,0.2,0.0,2.3,190.5,86.636072
3756,3757,Aaron Harrison,35,9.8,0.7,2.6,0.261,0.3,1.6,0.218,0.5,0.9,0.613,0.2,1.1,0.2,1.0,1.2,0.5,0.4,0.1,2.3,198.12,95.25432
3759,3760,Caleb Swanigan,75,8.7,0.9,2.1,0.43799999999999994,0.0,0.2,0.11800000000000001,0.4,0.6,0.614,1.0,1.7,0.8,2.1,2.9,0.7,0.2,0.1,2.3,203.2,113.398
